BASE_CASE_15_PROP_PERMX.GRDECL,BASE_CASE_16_PROP_PERMX.GRDECL,BASE_CASE_17_PROP_PERMX.GRDECL,BASE_CASE_18_PROP_PERMX.GRDECL,BASE_CASE_19_PROP_PERMX.GRDECL
31.6356,31.6356,31.6356,31.6356,31.6356
56.6064,56.6064,56.6064,56.6064,56.6064
49.0112,49.0112,49.0112,49.0112,49.0112
48.7325,48.7325,48.7325,48.7325,48.7325
39.7371,39.7371,39.7371,39.7371,39.7371
41.8926,41.8926,41.8926,41.8926,41.8926
25.1597,25.1597,25.1597,25.1597,25.1597
6.04853,6.04853,6.04853,6.04853,6.04853
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.513348,0.513348,0.513348,0.513348,0.513348
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.544,36.544,36.544,36.544,36.544
37.4706,37.4706,37.4706,37.4706,37.4706
19.1293,19.1293,19.1293,19.1293,19.1293
36.5736,36.5736,36.5736,36.5736,36.5736
36.7537,36.7537,36.7537,36.7537,36.7537
41.9067,41.9067,41.9067,41.9067,41.9067
37.8939,37.8939,37.8939,37.8939,37.8939
35.1803,35.1803,35.1803,35.1803,35.1803
35.3207,35.3207,35.3207,35.3207,35.3207
48.7704,48.7704,48.7704,48.7704,48.7704
86.3276,86.3276,86.3276,86.3276,86.3276
36.5132,36.5132,36.5132,36.5132,36.5132
35.802,35.802,35.802,35.802,35.802
36.2889,36.2889,36.2889,36.2889,36.2889
26.7413,26.7413,26.7413,26.7413,26.7413
13.8037,13.8037,13.8037,13.8037,13.8037
11.8417,11.8417,11.8417,11.8417,11.8417
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
35.8004,35.8004,35.8004,35.8004,35.8004
21.2054,21.2054,21.2054,21.2054,21.2054
51.0046,51.0046,51.0046,51.0046,51.0046
33.899,33.899,33.899,33.899,33.899
17.4341,17.4341,17.4341,17.4341,17.4341
19.2901,19.2901,19.2901,19.2901,19.2901
31.5252,31.5252,31.5252,31.5252,31.5252
44.0621,44.0621,44.0621,44.0621,44.0621
60.2495,60.2495,60.2495,60.2495,60.2495
50.8032,50.8032,50.8032,50.8032,50.8032
20.9847,20.9847,20.9847,20.9847,20.9847
36.4427,36.4427,36.4427,36.4427,36.4427
25.9914,25.9914,25.9914,25.9914,25.9914
20.0654,20.0654,20.0654,20.0654,20.0654
36.0953,36.0953,36.0953,36.0953,36.0953
33.0421,33.0421,33.0421,33.0421,33.0421
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
110.964,110.964,110.964,110.964,110.964
87.375,87.375,87.375,87.375,87.375
31.2656,31.2656,31.2656,31.2656,31.2656
32.1171,32.1171,32.1171,32.1171,32.1171
33.8611,33.8611,33.8611,33.8611,33.8611
24.7152,24.7152,24.7152,24.7152,24.7152
32.8971,32.8971,32.8971,32.8971,32.8971
15.1035,15.1035,15.1035,15.1035,15.1035
21.0206,21.0206,21.0206,21.0206,21.0206
31.7557,31.7557,31.7557,31.7557,31.7557
68.361,68.361,68.361,68.361,68.361
36.9307,36.9307,36.9307,36.9307,36.9307
48.7431,48.7431,48.7431,48.7431,48.7431
35.786,35.786,35.786,35.786,35.786
36.2887,36.2887,36.2887,36.2887,36.2887
34.698,34.698,34.698,34.698,34.698
36.511,36.511,36.511,36.511,36.511
77.2234,77.2234,77.2234,77.2234,77.2234
26.7252,26.7252,26.7252,26.7252,26.7252
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
49.2343,49.2343,49.2343,49.2343,49.2343
37.9275,37.9275,37.9275,37.9275,37.9275
36.6305,36.6305,36.6305,36.6305,36.6305
36.7594,36.7594,36.7594,36.7594,36.7594
33.14,33.14,33.14,33.14,33.14
31.0713,31.0713,31.0713,31.0713,31.0713
17.6619,17.6619,17.6619,17.6619,17.6619
13.8607,13.8607,13.8607,13.8607,13.8607
31.1944,31.1944,31.1944,31.1944,31.1944
37.4662,37.4662,37.4662,37.4662,37.4662
65.1368,65.1368,65.1368,65.1368,65.1368
90.8016,90.8016,90.8016,90.8016,90.8016
64.3691,64.3691,64.3691,64.3691,64.3691
36.5709,36.5709,36.5709,36.5709,36.5709
41.9367,41.9367,41.9367,41.9367,41.9367
31.3392,31.3392,31.3392,31.3392,31.3392
36.4013,36.4013,36.4013,36.4013,36.4013
33.9244,33.9244,33.9244,33.9244,33.9244
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
34.4388,34.4388,34.4388,34.4388,34.4388
50.9256,50.9256,50.9256,50.9256,50.9256
68.2818,68.2818,68.2818,68.2818,68.2818
38.0709,38.0709,38.0709,38.0709,38.0709
33.8801,33.8801,33.8801,33.8801,33.8801
36.5866,36.5866,36.5866,36.5866,36.5866
36.704,36.704,36.704,36.704,36.704
24.4493,24.4493,24.4493,24.4493,24.4493
30.8505,30.8505,30.8505,30.8505,30.8505
19.2394,19.2394,19.2394,19.2394,19.2394
30.9766,30.9766,30.9766,30.9766,30.9766
37.6813,37.6813,37.6813,37.6813,37.6813
85.9632,85.9632,85.9632,85.9632,85.9632
104.446,104.446,104.446,104.446,104.446
57.9824,57.9824,57.9824,57.9824,57.9824
35.8181,35.8181,35.8181,35.8181,35.8181
50.1066,50.1066,50.1066,50.1066,50.1066
31.7448,31.7448,31.7448,31.7448,31.7448
41.9289,41.9289,41.9289,41.9289,41.9289
49.8197,49.8197,49.8197,49.8197,49.8197
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.4446,36.4446,36.4446,36.4446,36.4446
68.5571,68.5571,68.5571,68.5571,68.5571
106.669,106.669,106.669,106.669,106.669
68.62,68.62,68.62,68.62,68.62
41.957,41.957,41.957,41.957,41.957
54.466,54.466,54.466,54.466,54.466
52.9304,52.9304,52.9304,52.9304,52.9304
27.5217,27.5217,27.5217,27.5217,27.5217
33.1542,33.1542,33.1542,33.1542,33.1542
20.0002,20.0002,20.0002,20.0002,20.0002
20.5653,20.5653,20.5653,20.5653,20.5653
31.1818,31.1818,31.1818,31.1818,31.1818
158.815,158.815,158.815,158.815,158.815
110.974,110.974,110.974,110.974,110.974
158.868,158.868,158.868,158.868,158.868
54.5498,54.5498,54.5498,54.5498,54.5498
36.9211,36.9211,36.9211,36.9211,36.9211
62.0468,62.0468,62.0468,62.0468,62.0468
35.1698,35.1698,35.1698,35.1698,35.1698
28.1289,28.1289,28.1289,28.1289,28.1289
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
50.0542,50.0542,50.0542,50.0542,50.0542
48.24,48.24,48.24,48.24,48.24
31.736,31.736,31.736,31.736,31.736
35.4844,35.4844,35.4844,35.4844,35.4844
36.059,36.059,36.059,36.059,36.059
31.1498,31.1498,31.1498,31.1498,31.1498
34.7423,34.7423,34.7423,34.7423,34.7423
23.9879,23.9879,23.9879,23.9879,23.9879
23.4898,23.4898,23.4898,23.4898,23.4898
32.7787,32.7787,32.7787,32.7787,32.7787
36.3703,36.3703,36.3703,36.3703,36.3703
112.637,112.637,112.637,112.637,112.637
109.516,109.516,109.516,109.516,109.516
139.35,139.35,139.35,139.35,139.35
75.2514,75.2514,75.2514,75.2514,75.2514
74.1334,74.1334,74.1334,74.1334,74.1334
36.1958,36.1958,36.1958,36.1958,36.1958
34.6723,34.6723,34.6723,34.6723,34.6723
37.9487,37.9487,37.9487,37.9487,37.9487
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
53.4472,53.4472,53.4472,53.4472,53.4472
36.622,36.622,36.622,36.622,36.622
49.721,49.721,49.721,49.721,49.721
44.0316,44.0316,44.0316,44.0316,44.0316
31.6765,31.6765,31.6765,31.6765,31.6765
14.0378,14.0378,14.0378,14.0378,14.0378
25.3505,25.3505,25.3505,25.3505,25.3505
24.5098,24.5098,24.5098,24.5098,24.5098
27.4193,27.4193,27.4193,27.4193,27.4193
15.4478,15.4478,15.4478,15.4478,15.4478
33.1994,33.1994,33.1994,33.1994,33.1994
31.7041,31.7041,31.7041,31.7041,31.7041
106.289,106.289,106.289,106.289,106.289
154.094,154.094,154.094,154.094,154.094
144.338,144.338,144.338,144.338,144.338
70.935,70.935,70.935,70.935,70.935
32.7839,32.7839,32.7839,32.7839,32.7839
37.8507,37.8507,37.8507,37.8507,37.8507
36.1031,36.1031,36.1031,36.1031,36.1031
72.8242,72.8242,72.8242,72.8242,72.8242
36.6274,36.6274,36.6274,36.6274,36.6274
0.0,0.0,0.0,0.0,0.0
80.0872,80.0872,80.0872,80.0872,80.0872
49.1439,49.1439,49.1439,49.1439,49.1439
24.0798,24.0798,24.0798,24.0798,24.0798
26.2808,26.2808,26.2808,26.2808,26.2808
43.4148,43.4148,43.4148,43.4148,43.4148
35.9392,35.9392,35.9392,35.9392,35.9392
20.5218,20.5218,20.5218,20.5218,20.5218
25.5712,25.5712,25.5712,25.5712,25.5712
17.1142,17.1142,17.1142,17.1142,17.1142
30.3484,30.3484,30.3484,30.3484,30.3484
33.3021,33.3021,33.3021,33.3021,33.3021
36.1805,36.1805,36.1805,36.1805,36.1805
39.7057,39.7057,39.7057,39.7057,39.7057
26.5765,26.5765,26.5765,26.5765,26.5765
143.555,143.555,143.555,143.555,143.555
137.98,137.98,137.98,137.98,137.98
135.022,135.022,135.022,135.022,135.022
68.8458,68.8458,68.8458,68.8458,68.8458
18.4187,18.4187,18.4187,18.4187,18.4187
31.6114,31.6114,31.6114,31.6114,31.6114
48.7462,48.7462,48.7462,48.7462,48.7462
35.1268,35.1268,35.1268,35.1268,35.1268
27.8155,27.8155,27.8155,27.8155,27.8155
36.7262,36.7262,36.7262,36.7262,36.7262
47.883,47.883,47.883,47.883,47.883
14.7613,14.7613,14.7613,14.7613,14.7613
18.5702,18.5702,18.5702,18.5702,18.5702
18.8519,18.8519,18.8519,18.8519,18.8519
13.9676,13.9676,13.9676,13.9676,13.9676
36.5145,36.5145,36.5145,36.5145,36.5145
35.4261,35.4261,35.4261,35.4261,35.4261
28.1135,28.1135,28.1135,28.1135,28.1135
24.6242,24.6242,24.6242,24.6242,24.6242
18.0622,18.0622,18.0622,18.0622,18.0622
24.6703,24.6703,24.6703,24.6703,24.6703
24.5783,24.5783,24.5783,24.5783,24.5783
41.9492,41.9492,41.9492,41.9492,41.9492
33.8669,33.8669,33.8669,33.8669,33.8669
123.065,123.065,123.065,123.065,123.065
123.058,123.058,123.058,123.058,123.058
94.9399,94.9399,94.9399,94.9399,94.9399
49.6288,49.6288,49.6288,49.6288,49.6288
28.9128,28.9128,28.9128,28.9128,28.9128
36.6042,36.6042,36.6042,36.6042,36.6042
31.7696,31.7696,31.7696,31.7696,31.7696
23.7893,23.7893,23.7893,23.7893,23.7893
25.4491,25.4491,25.4491,25.4491,25.4491
31.6618,31.6618,31.6618,31.6618,31.6618
27.549,27.549,27.549,27.549,27.549
19.1833,19.1833,19.1833,19.1833,19.1833
12.8558,12.8558,12.8558,12.8558,12.8558
14.3889,14.3889,14.3889,14.3889,14.3889
12.0322,12.0322,12.0322,12.0322,12.0322
36.8753,36.8753,36.8753,36.8753,36.8753
49.7749,49.7749,49.7749,49.7749,49.7749
22.7333,22.7333,22.7333,22.7333,22.7333
13.9678,13.9678,13.9678,13.9678,13.9678
18.0562,18.0562,18.0562,18.0562,18.0562
26.2949,26.2949,26.2949,26.2949,26.2949
24.8265,24.8265,24.8265,24.8265,24.8265
17.7572,17.7572,17.7572,17.7572,17.7572
10.0611,10.0611,10.0611,10.0611,10.0611
85.7946,85.7946,85.7946,85.7946,85.7946
69.2761,69.2761,69.2761,69.2761,69.2761
36.3921,36.3921,36.3921,36.3921,36.3921
34.2698,34.2698,34.2698,34.2698,34.2698
27.8994,27.8994,27.8994,27.8994,27.8994
25.7671,25.7671,25.7671,25.7671,25.7671
17.0641,17.0641,17.0641,17.0641,17.0641
25.1948,25.1948,25.1948,25.1948,25.1948
24.9784,24.9784,24.9784,24.9784,24.9784
18.5769,18.5769,18.5769,18.5769,18.5769
35.1297,35.1297,35.1297,35.1297,35.1297
26.3556,26.3556,26.3556,26.3556,26.3556
13.8089,13.8089,13.8089,13.8089,13.8089
9.48186,9.48186,9.48186,9.48186,9.48186
10.6973,10.6973,10.6973,10.6973,10.6973
31.6359,31.6359,31.6359,31.6359,31.6359
33.8896,33.8896,33.8896,33.8896,33.8896
13.982,13.982,13.982,13.982,13.982
15.5134,15.5134,15.5134,15.5134,15.5134
17.3297,17.3297,17.3297,17.3297,17.3297
13.9083,13.9083,13.9083,13.9083,13.9083
11.8499,11.8499,11.8499,11.8499,11.8499
14.0628,14.0628,14.0628,14.0628,14.0628
13.8352,13.8352,13.8352,13.8352,13.8352
94.0196,94.0196,94.0196,94.0196,94.0196
36.0111,36.0111,36.0111,36.0111,36.0111
36.3342,36.3342,36.3342,36.3342,36.3342
24.5822,24.5822,24.5822,24.5822,24.5822
13.8958,13.8958,13.8958,13.8958,13.8958
19.9667,19.9667,19.9667,19.9667,19.9667
29.736,29.736,29.736,29.736,29.736
35.7412,35.7412,35.7412,35.7412,35.7412
29.315,29.315,29.315,29.315,29.315
14.9193,14.9193,14.9193,14.9193,14.9193
17.9159,17.9159,17.9159,17.9159,17.9159
31.9217,31.9217,31.9217,31.9217,31.9217
25.7233,25.7233,25.7233,25.7233,25.7233
13.8902,13.8902,13.8902,13.8902,13.8902
9.76407,9.76407,9.76407,9.76407,9.76407
9.12534,9.12534,9.12534,9.12534,9.12534
23.9616,23.9616,23.9616,23.9616,23.9616
14.3237,14.3237,14.3237,14.3237,14.3237
8.57388,8.57388,8.57388,8.57388,8.57388
9.31348,9.31348,9.31348,9.31348,9.31348
11.142,11.142,11.142,11.142,11.142
11.9047,11.9047,11.9047,11.9047,11.9047
13.9443,13.9443,13.9443,13.9443,13.9443
14.6712,14.6712,14.6712,14.6712,14.6712
82.0534,82.0534,82.0534,82.0534,82.0534
51.93,51.93,51.93,51.93,51.93
49.7361,49.7361,49.7361,49.7361,49.7361
50.9281,50.9281,50.9281,50.9281,50.9281
35.6158,35.6158,35.6158,35.6158,35.6158
34.2024,34.2024,34.2024,34.2024,34.2024
26.9768,26.9768,26.9768,26.9768,26.9768
17.6914,17.6914,17.6914,17.6914,17.6914
36.7066,36.7066,36.7066,36.7066,36.7066
23.0915,23.0915,23.0915,23.0915,23.0915
25.5368,25.5368,25.5368,25.5368,25.5368
27.2418,27.2418,27.2418,27.2418,27.2418
31.3384,31.3384,31.3384,31.3384,31.3384
29.011,29.011,29.011,29.011,29.011
14.3572,14.3572,14.3572,14.3572,14.3572
21.0187,21.0187,21.0187,21.0187,21.0187
14.7469,14.7469,14.7469,14.7469,14.7469
5.9975,5.9975,5.9975,5.9975,5.9975
7.40454,7.40454,7.40454,7.40454,7.40454
6.03817,6.03817,6.03817,6.03817,6.03817
11.9929,11.9929,11.9929,11.9929,11.9929
14.049,14.049,14.049,14.049,14.049
24.5537,24.5537,24.5537,24.5537,24.5537
33.9041,33.9041,33.9041,33.9041,33.9041
112.127,112.127,112.127,112.127,112.127
62.1425,62.1425,62.1425,62.1425,62.1425
86.5161,86.5161,86.5161,86.5161,86.5161
51.804,51.804,51.804,51.804,51.804
48.8582,48.8582,48.8582,48.8582,48.8582
37.8162,37.8162,37.8162,37.8162,37.8162
33.9036,33.9036,33.9036,33.9036,33.9036
31.7224,31.7224,31.7224,31.7224,31.7224
36.6872,36.6872,36.6872,36.6872,36.6872
33.8738,33.8738,33.8738,33.8738,33.8738
36.0021,36.0021,36.0021,36.0021,36.0021
36.6693,36.6693,36.6693,36.6693,36.6693
19.0779,19.0779,19.0779,19.0779,19.0779
24.6597,24.6597,24.6597,24.6597,24.6597
19.4095,19.4095,19.4095,19.4095,19.4095
19.1241,19.1241,19.1241,19.1241,19.1241
12.0577,12.0577,12.0577,12.0577,12.0577
9.22938,9.22938,9.22938,9.22938,9.22938
5.9481,5.9481,5.9481,5.9481,5.9481
11.8399,11.8399,11.8399,11.8399,11.8399
8.69801,8.69801,8.69801,8.69801,8.69801
13.8704,13.8704,13.8704,13.8704,13.8704
30.9449,30.9449,30.9449,30.9449,30.9449
48.7937,48.7937,48.7937,48.7937,48.7937
16.04,16.04,16.04,16.04,16.04
8.8938,8.8938,8.8938,8.8938,8.8938
11.5117,11.5117,11.5117,11.5117,11.5117
28.1873,28.1873,28.1873,28.1873,28.1873
9.74334,9.74334,9.74334,9.74334,9.74334
15.1031,15.1031,15.1031,15.1031,15.1031
18.5062,18.5062,18.5062,18.5062,18.5062
31.7269,31.7269,31.7269,31.7269,31.7269
27.7408,27.7408,27.7408,27.7408,27.7408
30.3062,30.3062,30.3062,30.3062,30.3062
11.835,11.835,11.835,11.835,11.835
12.5489,12.5489,12.5489,12.5489,12.5489
8.69983,8.69983,8.69983,8.69983,8.69983
14.2944,14.2944,14.2944,14.2944,14.2944
12.0944,12.0944,12.0944,12.0944,12.0944
6.0484,6.0484,6.0484,6.0484,6.0484
8.05052,8.05052,8.05052,8.05052,8.05052
5.15495,5.15495,5.15495,5.15495,5.15495
5.97119,5.97119,5.97119,5.97119,5.97119
6.00749,6.00749,6.00749,6.00749,6.00749
5.87848,5.87848,5.87848,5.87848,5.87848
3.87777,3.87777,3.87777,3.87777,3.87777
8.80354,8.80354,8.80354,8.80354,8.80354
13.9949,13.9949,13.9949,13.9949,13.9949
14.9288,14.9288,14.9288,14.9288,14.9288
16.6633,16.6633,16.6633,16.6633,16.6633
12.7559,12.7559,12.7559,12.7559,12.7559
13.2947,13.2947,13.2947,13.2947,13.2947
13.4818,13.4818,13.4818,13.4818,13.4818
14.2313,14.2313,14.2313,14.2313,14.2313
11.9715,11.9715,11.9715,11.9715,11.9715
10.1882,10.1882,10.1882,10.1882,10.1882
13.5487,13.5487,13.5487,13.5487,13.5487
19.1732,19.1732,19.1732,19.1732,19.1732
13.7991,13.7991,13.7991,13.7991,13.7991
9.04482,9.04482,9.04482,9.04482,9.04482
9.5453,9.5453,9.5453,9.5453,9.5453
11.9458,11.9458,11.9458,11.9458,11.9458
7.68021,7.68021,7.68021,7.68021,7.68021
11.9751,11.9751,11.9751,11.9751,11.9751
11.9216,11.9216,11.9216,11.9216,11.9216
7.01962,7.01962,7.01962,7.01962,7.01962
5.58732,5.58732,5.58732,5.58732,5.58732
5.0384,5.0384,5.0384,5.0384,5.0384
5.87764,5.87764,5.87764,5.87764,5.87764
5.67711,5.67711,5.67711,5.67711,5.67711
13.1697,13.1697,13.1697,13.1697,13.1697
17.4894,17.4894,17.4894,17.4894,17.4894
30.9566,30.9566,30.9566,30.9566,30.9566
38.0307,38.0307,38.0307,38.0307,38.0307
26.5465,26.5465,26.5465,26.5465,26.5465
14.846,14.846,14.846,14.846,14.846
14.5626,14.5626,14.5626,14.5626,14.5626
15.5885,15.5885,15.5885,15.5885,15.5885
8.79994,8.79994,8.79994,8.79994,8.79994
12.0886,12.0886,12.0886,12.0886,12.0886
8.84974,8.84974,8.84974,8.84974,8.84974
14.3621,14.3621,14.3621,14.3621,14.3621
12.0005,12.0005,12.0005,12.0005,12.0005
5.93541,5.93541,5.93541,5.93541,5.93541
9.18679,9.18679,9.18679,9.18679,9.18679
7.14237,7.14237,7.14237,7.14237,7.14237
9.07716,9.07716,9.07716,9.07716,9.07716
5.987,5.987,5.987,5.987,5.987
5.13971,5.13971,5.13971,5.13971,5.13971
9.30518,9.30518,9.30518,9.30518,9.30518
11.8573,11.8573,11.8573,11.8573,11.8573
11.8632,11.8632,11.8632,11.8632,11.8632
8.86897,8.86897,8.86897,8.86897,8.86897
7.05507,7.05507,7.05507,7.05507,7.05507
14.8428,14.8428,14.8428,14.8428,14.8428
15.4426,15.4426,15.4426,15.4426,15.4426
35.9407,35.9407,35.9407,35.9407,35.9407
44.395,44.395,44.395,44.395,44.395
36.5347,36.5347,36.5347,36.5347,36.5347
31.7493,31.7493,31.7493,31.7493,31.7493
12.4778,12.4778,12.4778,12.4778,12.4778
12.7911,12.7911,12.7911,12.7911,12.7911
15.2515,15.2515,15.2515,15.2515,15.2515
12.0924,12.0924,12.0924,12.0924,12.0924
5.74559,5.74559,5.74559,5.74559,5.74559
11.8375,11.8375,11.8375,11.8375,11.8375
10.4944,10.4944,10.4944,10.4944,10.4944
6.10395,6.10395,6.10395,6.10395,6.10395
8.18486,8.18486,8.18486,8.18486,8.18486
6.28215,6.28215,6.28215,6.28215,6.28215
8.82823,8.82823,8.82823,8.82823,8.82823
6.05001,6.05001,6.05001,6.05001,6.05001
7.26372,7.26372,7.26372,7.26372,7.26372
12.0256,12.0256,12.0256,12.0256,12.0256
11.8483,11.8483,11.8483,11.8483,11.8483
5.26629,5.26629,5.26629,5.26629,5.26629
5.89937,5.89937,5.89937,5.89937,5.89937
20.0333,20.0333,20.0333,20.0333,20.0333
31.9709,31.9709,31.9709,31.9709,31.9709
46.4922,46.4922,46.4922,46.4922,46.4922
28.5117,28.5117,28.5117,28.5117,28.5117
32.6539,32.6539,32.6539,32.6539,32.6539
33.8782,33.8782,33.8782,33.8782,33.8782
31.2183,31.2183,31.2183,31.2183,31.2183
14.9634,14.9634,14.9634,14.9634,14.9634
14.4326,14.4326,14.4326,14.4326,14.4326
11.2932,11.2932,11.2932,11.2932,11.2932
11.0889,11.0889,11.0889,11.0889,11.0889
6.17407,6.17407,6.17407,6.17407,6.17407
9.42376,9.42376,9.42376,9.42376,9.42376
11.1658,11.1658,11.1658,11.1658,11.1658
14.2577,14.2577,14.2577,14.2577,14.2577
11.3196,11.3196,11.3196,11.3196,11.3196
12.0498,12.0498,12.0498,12.0498,12.0498
8.33509,8.33509,8.33509,8.33509,8.33509
7.57688,7.57688,7.57688,7.57688,7.57688
9.35766,9.35766,9.35766,9.35766,9.35766
16.9688,16.9688,16.9688,16.9688,16.9688
14.3105,14.3105,14.3105,14.3105,14.3105
12.271,12.271,12.271,12.271,12.271
19.4175,19.4175,19.4175,19.4175,19.4175
19.76,19.76,19.76,19.76,19.76
39.4486,39.4486,39.4486,39.4486,39.4486
67.6037,67.6037,67.6037,67.6037,67.6037
35.5453,35.5453,35.5453,35.5453,35.5453
24.9172,24.9172,24.9172,24.9172,24.9172
14.0215,14.0215,14.0215,14.0215,14.0215
13.8995,13.8995,13.8995,13.8995,13.8995
14.6362,14.6362,14.6362,14.6362,14.6362
15.9848,15.9848,15.9848,15.9848,15.9848
13.7254,13.7254,13.7254,13.7254,13.7254
13.9637,13.9637,13.9637,13.9637,13.9637
16.123,16.123,16.123,16.123,16.123
10.204,10.204,10.204,10.204,10.204
15.4494,15.4494,15.4494,15.4494,15.4494
14.2891,14.2891,14.2891,14.2891,14.2891
14.6936,14.6936,14.6936,14.6936,14.6936
15.749,15.749,15.749,15.749,15.749
14.9176,14.9176,14.9176,14.9176,14.9176
18.0947,18.0947,18.0947,18.0947,18.0947
15.5784,15.5784,15.5784,15.5784,15.5784
19.4308,19.4308,19.4308,19.4308,19.4308
27.0609,27.0609,27.0609,27.0609,27.0609
26.6879,26.6879,26.6879,26.6879,26.6879
30.928,30.928,30.928,30.928,30.928
30.3676,30.3676,30.3676,30.3676,30.3676
62.6897,62.6897,62.6897,62.6897,62.6897
112.475,112.475,112.475,112.475,112.475
24.8464,24.8464,24.8464,24.8464,24.8464
14.2349,14.2349,14.2349,14.2349,14.2349
22.9054,22.9054,22.9054,22.9054,22.9054
14.4354,14.4354,14.4354,14.4354,14.4354
15.5934,15.5934,15.5934,15.5934,15.5934
31.6798,31.6798,31.6798,31.6798,31.6798
12.0766,12.0766,12.0766,12.0766,12.0766
18.0029,18.0029,18.0029,18.0029,18.0029
14.0533,14.0533,14.0533,14.0533,14.0533
25.8856,25.8856,25.8856,25.8856,25.8856
26.4046,26.4046,26.4046,26.4046,26.4046
13.8661,13.8661,13.8661,13.8661,13.8661
8.77513,8.77513,8.77513,8.77513,8.77513
11.8957,11.8957,11.8957,11.8957,11.8957
8.92984,8.92984,8.92984,8.92984,8.92984
12.7212,12.7212,12.7212,12.7212,12.7212
11.8428,11.8428,11.8428,11.8428,11.8428
19.2041,19.2041,19.2041,19.2041,19.2041
18.4855,18.4855,18.4855,18.4855,18.4855
15.9399,15.9399,15.9399,15.9399,15.9399
23.629,23.629,23.629,23.629,23.629
25.3066,25.3066,25.3066,25.3066,25.3066
93.913,93.913,93.913,93.913,93.913
115.464,115.464,115.464,115.464,115.464
13.9869,13.9869,13.9869,13.9869,13.9869
16.1721,16.1721,16.1721,16.1721,16.1721
19.1877,19.1877,19.1877,19.1877,19.1877
18.2509,18.2509,18.2509,18.2509,18.2509
12.8671,12.8671,12.8671,12.8671,12.8671
15.9527,15.9527,15.9527,15.9527,15.9527
18.2343,18.2343,18.2343,18.2343,18.2343
36.0143,36.0143,36.0143,36.0143,36.0143
32.8186,32.8186,32.8186,32.8186,32.8186
35.7419,35.7419,35.7419,35.7419,35.7419
33.575,33.575,33.575,33.575,33.575
18.5583,18.5583,18.5583,18.5583,18.5583
14.0235,14.0235,14.0235,14.0235,14.0235
12.6464,12.6464,12.6464,12.6464,12.6464
13.848,13.848,13.848,13.848,13.848
14.0428,14.0428,14.0428,14.0428,14.0428
16.341,16.341,16.341,16.341,16.341
31.6141,31.6141,31.6141,31.6141,31.6141
31.5199,31.5199,31.5199,31.5199,31.5199
31.6091,31.6091,31.6091,31.6091,31.6091
36.1592,36.1592,36.1592,36.1592,36.1592
33.8708,33.8708,33.8708,33.8708,33.8708
49.1484,49.1484,49.1484,49.1484,49.1484
70.2353,70.2353,70.2353,70.2353,70.2353
15.7241,15.7241,15.7241,15.7241,15.7241
33.909,33.909,33.909,33.909,33.909
42.2087,42.2087,42.2087,42.2087,42.2087
23.5427,23.5427,23.5427,23.5427,23.5427
15.7141,15.7141,15.7141,15.7141,15.7141
17.9752,17.9752,17.9752,17.9752,17.9752
14.0334,14.0334,14.0334,14.0334,14.0334
33.8382,33.8382,33.8382,33.8382,33.8382
34.6718,34.6718,34.6718,34.6718,34.6718
25.6808,25.6808,25.6808,25.6808,25.6808
33.9884,33.9884,33.9884,33.9884,33.9884
22.3049,22.3049,22.3049,22.3049,22.3049
25.3513,25.3513,25.3513,25.3513,25.3513
30.4017,30.4017,30.4017,30.4017,30.4017
36.3146,36.3146,36.3146,36.3146,36.3146
31.4984,31.4984,31.4984,31.4984,31.4984
37.1292,37.1292,37.1292,37.1292,37.1292
36.5543,36.5543,36.5543,36.5543,36.5543
57.7129,57.7129,57.7129,57.7129,57.7129
43.4884,43.4884,43.4884,43.4884,43.4884
33.493,33.493,33.493,33.493,33.493
32.4779,32.4779,32.4779,32.4779,32.4779
41.9355,41.9355,41.9355,41.9355,41.9355
70.6306,70.6306,70.6306,70.6306,70.6306
